,combined_id,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
2229,44140.epa.commute_under_10_mins,82981.0,89774.0,79688.0,75602.0,81420.0,82764.0,71339.0,75743.0,70272.0,65641.0,70791.0,68811.0
2230,44140.epa.commute_10_29_mins,178863.0,178761.0,165384.0,166639.0,165877.0,170228.0,152246.0,156955.0,159973.0,161784.0,154923.0,157284.0
2231,44140.epa.commute_30_59_mins,75155.0,91701.0,95068.0,82051.0,93034.0,87853.0,81898.0,81932.0,89352.0,85368.0,91872.0,86933.0
2232,44140.epa.commute_over_60_mins,32644.0,29228.0,27584.0,34868.0,36286.0,32554.0,26864.0,26020.0,25520.0,26370.0,22950.0,25096.0
2233,44140.epa.income_per_capita,25057.0,26101.0,24972.0,25198.0,25936.0,26608.0,27162.0,27070.0,28120.0,28520.0,30442.0,31154.0
2234,44140.epa.gini_index,0.452,0.44,0.444,0.452,0.4594,0.4597,0.4674,0.4703,0.4697,0.4571,0.4775,0.4755
2235,44140.epa.poverty,98185.0,91369.0,104484.0,102810.0,102713.0,113402.0,99343.0,103036.0,100637.0,92512.0,92229.0,91538.0
2236,44140.epa.rent_over_50_percent,24732.0,23561.0,23506.0,29148.0,24841.0,26752.0,26730.0,23844.0,24515.0,23074.0,24967.0,22990.0
2237,44140.epa.rent_25_to_50_percent,33037.0,31218.0,37158.0,32673.0,34506.0,30181.0,27937.0,34576.0,32511.0,31202.0,34134.0,30423.0
2238,44140.epa.rent_under_25_percent,18596.0,20203.0,20072.0,20830.0,19389.0,19465.0,19858.0,19258.0,17297.0,18624.0,19593.0,21405.0
2239,44140.epa.median_rent,629.0,645.0,648.0,685.0,680.0,696.0,735.0,759.0,783.0,768.0,798.0,802.0
2240,26900.epa.total_pop,1697964.0,1715128.0,1744680.0,1759229.0,1777684.0,1798786.0,1953613.0,1972241.0,1988152.0,2001737.0,2027059.0,2048428.0
2241,26900.epa.median_age,35.7,35.9,35.4,35.5,35.7,35.7,36.0,36.2,36.1,36.3,36.6,36.7
2242,26900.epa.nonfamily_households,221350.0,232062.0,229554.0,226243.0,231505.0,234840.0,255654.0,262330.0,281847.0,283228.0,281786.0,278698.0
2243,26900.epa.family_households,436095.0,434491.0,438001.0,443617.0,443471.0,447436.0,483849.0,482435.0,473253.0,482012.0,491575.0,504647.0
2244,26900.epa.high_school_including_ged,337568.0,326332.0,329183.0,346819.0,345908.0,338040.0,369061.0,374692.0,373403.0,376082.0,366640.0,376270.0
2245,26900.epa.graduate_professional_degree,114088.0,119587.0,117428.0,118959.0,121803.0,132512.0,141179.0,144763.0,147185.0,158828.0,175689.0,169279.0
2246,26900.epa.some_college_and_associates_degree,294105.0,308764.0,313102.0,310572.0,323305.0,329385.0,374584.0,371650.0,360056.0,366417.0,359933.0,370031.0
2247,26900.epa.housing_units,747430.0,752997.0,759147.0,758866.0,762101.0,766175.0,827489.0,835923.0,842013.0,849503.0,860025.0,867509.0
2248,26900.epa.occupied_housing_units,657445.0,666553.0,667555.0,669860.0,674976.0,682276.0,739503.0,744765.0,755100.0,765240.0,773361.0,783345.0
2249,26900.epa.median_structure_age,43.0,42.0,42.0,41.0,41.0,40.0,40.0,40.0,39.0,39.0,39.0,38.0
2250,26900.epa.dwellings_under_4_units,599343.0,606475.0,606834.0,608189.0,617587.0,620970.0,669841.0,672213.0,672339.0,688638.0,698171.0,694631.0
2251,26900.epa.dwellings_5_to_19_units,92596.0,93306.0,94261.0,91312.0,89140.0,92467.0,96145.0,98879.0,100934.0,97242.0,94590.0,104547.0
2252,26900.epa.dwellings_20_to_49_units,18266.0,18266.0,21937.0,19961.0,19699.0,15196.0,18082.0,21379.0,19936.0,18862.0,21391.0,18286.0
2253,26900.epa.dwellings_50_or_more_units,16833.0,17525.0,18747.0,18757.0,17350.0,19215.0,20139.0,23013.0,26157.0,24773.0,24628.0,28479.0
2254,26900.epa.walked_to_work,13089.0,15892.0,12898.0,12276.0,13762.0,13428.0,13795.0,12591.0,15308.0,16165.0,16138.0,12971.0
2255,26900.epa.commuters_by_public_transportation,6543.0,10466.0,8310.0,7460.0,9710.0,10121.0,10274.0,11177.0,8662.0,7304.0,9381.0,9444.0
2256,26900.epa.commuters_by_car_truck_van,764800.0,782065.0,759722.0,741971.0,765440.0,785269.0,847358.0,868246.0,888141.0,904656.0,905123.0,919340.0
2257,26900.epa.commute_under_10_mins,176618.0,171257.0,164292.0,160618.0,158456.0,159801.0,195681.0,187579.0,190386.0,201681.0,200556.0,197014.0
2258,26900.epa.commute_10_29_mins,425015.0,439798.0,423493.0,406855.0,409230.0,431240.0,457231.0,475692.0,493400.0,495964.0,493038.0,480871.0
2259,26900.epa.commute_30_59_mins,291495.0,305858.0,301218.0,296076.0,325147.0,323562.0,350838.0,345701.0,351710.0,361782.0,377565.0,405291.0
2260,26900.epa.commute_over_60_mins,68932.0,78586.0,71092.0,69036.0,73296.0,82024.0,85496.0,94392.0,92534.0,94274.0,94334.0,93570.0
2261,26900.epa.income_per_capita,27683.0,28535.0,26598.0,25944.0,26707.0,27106.0,27657.0,27598.0,29745.0,31186.0,32086.0,32723.0
2262,26900.epa.gini_index,0.446,0.451,0.45,0.459,0.4592,0.4544,0.4737,0.4561,0.4688,0.4732,0.4643,0.4672
2263,26900.epa.poverty,178666.0,192498.0,234488.0,254204.0,245230.0,253758.0,290647.0,285743.0,271032.0,260713.0,236563.0,242598.0
2264,26900.epa.rent_over_50_percent,40262.0,42743.0,49717.0,56306.0,53467.0,58458.0,60629.0,63747.0,59674.0,58528.0,54880.0,58986.0
2265,26900.epa.rent_25_to_50_percent,70193.0,74574.0,82954.0,81071.0,86259.0,80494.0,96997.0,96032.0,100984.0,95815.0,96168.0,95627.0
2266,26900.epa.rent_under_25_percent,54142.0,52713.0,52366.0,42588.0,50497.0,62596.0,58571.0,61434.0,63526.0,68947.0,67755.0,71884.0
2267,26900.epa.median_rent,578.0,596.0,608.0,609.0,620.0,640.0,639.0,649.0,663.0,694.0,717.0,735.0
2268,14460.epa.total_pop,4482857.0,4522858.0,4588680.0,4560689.0,4591112.0,4640802.0,4684299.0,4732161.0,4774321.0,4794447.0,4836531.0,4875390.0
2269,14460.epa.median_age,38.3,38.6,38.4,38.6,38.6,38.8,38.8,38.7,38.7,38.8,38.7,38.8
2270,14460.epa.nonfamily_households,621410.0,629723.0,644598.0,648652.0,650272.0,643177.0,641200.0,660424.0,651043.0,655542.0,663958.0,691687.0
2271,14460.epa.family_households,1063339.0,1077446.0,1060815.0,1097038.0,1111596.0,1114534.0,1122237.0,1117393.0,1131612.0,1147727.0,1159076.0,1156111.0
2272,14460.epa.high_school_including_ged,793853.0,764185.0,780561.0,772359.0,770667.0,784572.0,774214.0,757952.0,773827.0,755373.0,760473.0,721516.0
2273,14460.epa.graduate_professional_degree,547300.0,569543.0,574092.0,589112.0,596679.0,608122.0,640326.0,661044.0,687863.0,704126.0,739114.0,776451.0
2274,14460.epa.some_college_and_associates_degree,666167.0,704172.0,735085.0,705549.0,722900.0,738334.0,725352.0,733250.0,731000.0,727067.0,731431.0,732469.0
2275,14460.epa.housing_units,1821101.0,1831496.0,1840113.0,1883591.0,1891039.0,1885961.0,1889157.0,1901363.0,1917372.0,1928620.0,1955479.0,1973416.0
2276,14460.epa.occupied_housing_units,1684749.0,1707169.0,1705413.0,1745690.0,1761868.0,1757711.0,1763437.0,1777817.0,1782655.0,1803269.0,1823034.0,1847798.0
2277,14460.epa.median_structure_age,62.0,61.0,61.0,60.0,60.0,60.0,59.0,59.0,59.0,58.0,57.0,56.0
2278,14460.epa.dwellings_under_4_units,1386396.0,1390972.0,1398436.0,1411545.0,1424044.0,1417369.0,1419387.0,1424967.0,1439507.0,1439784.0,1464437.0,1453698.0
2279,14460.epa.dwellings_5_to_19_units,196115.0,205958.0,198911.0,207533.0,204187.0,201347.0,201045.0,209204.0,203506.0,204653.0,205563.0,212852.0
2280,14460.epa.dwellings_20_to_49_units,96736.0,91025.0,86147.0,101371.0,98338.0,105555.0,104925.0,104116.0,101872.0,102449.0,107432.0,114788.0
2281,14460.epa.dwellings_50_or_more_units,119977.0,121006.0,133871.0,137972.0,140642.0,137045.0,140350.0,140546.0,146399.0,157668.0,155738.0,168233.0
2282,14460.epa.walked_to_work,106685.0,119019.0,118707.0,121763.0,121537.0,127991.0,128845.0,129294.0,139092.0,131231.0,134501.0,145708.0
2283,14460.epa.commuters_by_public_transportation,271369.0,274143.0,283582.0,266766.0,267568.0,288423.0,306919.0,314133.0,341031.0,333224.0,345532.0,342671.0
2284,14460.epa.commuters_by_car_truck_van,1752611.0,1817023.0,1773266.0,1744190.0,1765016.0,1797905.0,1818126.0,1814476.0,1847518.0,1881715.0,1893563.0,1891805.0
2285,14460.epa.commute_under_10_mins,405674.0,438352.0,422710.0,407723.0,422086.0,417659.0,402288.0,389122.0,392804.0,390948.0,388749.0,387681.0
2286,14460.epa.commute_10_29_mins,936165.0,985515.0,973473.0,950153.0,934260.0,949898.0,969734.0,961369.0,954270.0,982695.0,981109.0,957924.0
2287,14460.epa.commute_30_59_mins,954549.0,980446.0,962010.0,939350.0,946328.0,1000166.0,1024881.0,1028088.0,1055746.0,1090956.0,1120887.0,1135427.0
2288,14460.epa.commute_over_60_mins,471050.0,472990.0,467396.0,475378.0,516880.0,545334.0,568230.0,625936.0,703808.0,665964.0,690316.0,739500.0
2289,14460.epa.income_per_capita,35360.0,37203.0,36174.0,35999.0,36872.0,37860.0,39061.0,40593.0,41334.0,43044.0,45273.0,47358.0
2290,14460.epa.gini_index,0.468,0.474,0.47,0.473,0.4767,0.4809,0.4839,0.4859,0.4813,0.4753,0.4812,0.4856
2291,14460.epa.poverty,400522.0,401540.0,414088.0,455773.0,473590.0,479126.0,470178.0,486954.0,471869.0,446502.0,448807.0,433504.0
2292,14460.epa.rent_over_50_percent,140865.0,147537.0,145205.0,158722.0,169257.0,163453.0,161160.0,160451.0,163740.0,159772.0,162456.0,168230.0
2293,14460.epa.rent_25_to_50_percent,210267.0,218842.0,224752.0,237083.0,244763.0,232331.0,247266.0,251046.0,255096.0,248735.0,243960.0,261448.0
2294,14460.epa.rent_under_25_percent,135537.0,147444.0,142609.0,149660.0,149594.0,164988.0,166439.0,160090.0,159498.0,169598.0,170087.0,165625.0
2295,14460.epa.median_rent,949.0,990.0,1000.0,1032.0,1046.0,1059.0,1101.0,1122.0,1173.0,1222.0,1272.0,1352.0
2296,28140.epa.total_pop,1980977.0,2001074.0,2066732.0,2035747.0,2049773.0,2064296.0,2052048.0,2070221.0,2088269.0,2104115.0,2126945.0,2142419.0
2297,28140.epa.median_age,36.6,36.8,36.2,36.6,36.7,37.0,36.6,37.1,37.1,37.4,37.3,37.6
2298,28140.epa.nonfamily_households,256242.0,263218.0,266882.0,272483.0,270830.0,278905.0,277913.0,285756.0,291271.0,285149.0,299053.0,295638.0
2299,28140.epa.family_households,515717.0,522159.0,522852.0,512994.0,523367.0,522155.0,520705.0,514279.0,522821.0,531420.0,530422.0,539454.0
2300,28140.epa.high_school_including_ged,385080.0,364341.0,379224.0,361141.0,362060.0,371079.0,361589.0,363607.0,366646.0,366207.0,364982.0,367139.0
2301,28140.epa.graduate_professional_degree,140069.0,149389.0,157027.0,159981.0,157088.0,165906.0,167068.0,171573.0,179768.0,187330.0,195625.0,197246.0
2302,28140.epa.some_college_and_associates_degree,376538.0,402247.0,404125.0,415187.0,421905.0,422782.0,423451.0,421972.0,405582.0,416422.0,423319.0,434029.0
2303,28140.epa.housing_units,860205.0,866991.0,875132.0,881925.0,885237.0,885586.0,876401.0,884387.0,890891.0,897509.0,909213.0,917911.0
2304,28140.epa.occupied_housing_units,771959.0,785377.0,789734.0,785477.0,794197.0,801060.0,798618.0,800035.0,814092.0,816569.0,829475.0,835092.0
2305,28140.epa.median_structure_age,44.0,44.0,44.0,43.0,43.0,43.0,43.0,42.0,41.0,41.0,42.0,41.0
2306,28140.epa.dwellings_under_4_units,711794.0,722272.0,726356.0,725727.0,727792.0,726025.0,716650.0,728453.0,735161.0,741216.0,743305.0,744842.0
2307,28140.epa.dwellings_5_to_19_units,86017.0,83983.0,83855.0,84053.0,88043.0,90217.0,87405.0,86043.0,83796.0,87201.0,90345.0,98821.0
2308,28140.epa.dwellings_20_to_49_units,20514.0,16961.0,19253.0,21818.0,23762.0,21943.0,22326.0,23747.0,24575.0,23680.0,26166.0,25437.0
2309,28140.epa.dwellings_50_or_more_units,23110.0,26468.0,26544.0,29949.0,27050.0,29574.0,31065.0,31503.0,29872.0,29799.0,33324.0,30704.0
2310,28140.epa.walked_to_work,15148.0,13032.0,14894.0,13706.0,12386.0,12914.0,14269.0,12441.0,13405.0,13490.0,13858.0,12562.0
2311,28140.epa.commuters_by_public_transportation,12986.0,15565.0,12348.0,11578.0,11794.0,10830.0,12248.0,10362.0,11406.0,9549.0,8180.0,9860.0
2312,28140.epa.commuters_by_car_truck_van,902773.0,939987.0,916792.0,899494.0,904183.0,914230.0,926435.0,921202.0,947866.0,971948.0,981166.0,989911.0
2313,28140.epa.commute_under_10_mins,231817.0,224450.0,229220.0,226855.0,230381.0,227123.0,231169.0,216824.0,229164.0,223167.0,225278.0,213568.0
2314,28140.epa.commute_10_29_mins,517982.0,547572.0,542998.0,533865.0,523069.0,535445.0,533985.0,549171.0,545940.0,557747.0,566095.0,577572.0
2315,28140.epa.commute_30_59_mins,323317.0,336035.0,316502.0,299732.0,311251.0,317588.0,329819.0,314303.0,338700.0,355096.0,360135.0,367539.0
2316,28140.epa.commute_over_60_mins,71776.0,69974.0,65320.0,66260.0,72340.0,65236.0,68958.0,65522.0,70894.0,72146.0,71266.0,76240.0
2317,28140.epa.income_per_capita,27650.0,29084.0,27922.0,27377.0,28262.0,28882.0,29688.0,30369.0,32147.0,32849.0,34457.0,35354.0
2318,28140.epa.gini_index,0.436,0.433,0.439,0.441,0.4508,0.4545,0.4535,0.4602,0.4599,0.4547,0.4568,0.4562
2319,28140.epa.poverty,200075.0,198203.0,230956.0,248177.0,270823.0,261177.0,255291.0,255932.0,243430.0,226471.0,209472.0,204852.0
2320,28140.epa.rent_over_50_percent,46504.0,46416.0,50897.0,58864.0,65221.0,66019.0,59113.0,63388.0,54578.0,53511.0,51744.0,57664.0
2321,28140.epa.rent_25_to_50_percent,83414.0,87431.0,91213.0,88261.0,89035.0,90917.0,105767.0,97302.0,97215.0,104990.0,110308.0,105652.0
2322,28140.epa.rent_under_25_percent,61118.0,67605.0,68530.0,58997.0,62634.0,65493.0,70077.0,72479.0,80690.0,81297.0,82579.0,81505.0
2323,28140.epa.median_rent,575.0,597.0,616.0,612.0,629.0,638.0,660.0,670.0,684.0,711.0,740.0,767.0
2324,37980.epa.total_pop,5827962.0,5838471.0,5968252.0,5971483.0,5992414.0,6018800.0,6034678.0,6051170.0,6069875.0,6070500.0,6096120.0,6096372.0
2325,37980.epa.median_age,38.1,38.3,38.0,38.1,38.1,38.3,38.3,38.3,38.6,38.6,38.7,38.8
2326,37980.epa.nonfamily_households,755193.0,768567.0,762877.0,777068.0,789427.0,787133.0,799065.0,791152.0,777006.0,794174.0,838672.0,811592.0
2327,37980.epa.family_households,1432980.0,1435564.0,1431224.0,1443643.0,1431228.0,1440007.0,1419247.0,1439655.0,1456746.0,1447063.0,1444263.0,1474059.0
2328,37980.epa.high_school_including_ged,1249569.0,1204656.0,1253676.0,1244477.0,1247341.0,1240422.0,1254266.0,1250104.0,1231264.0,1232753.0,1261710.0,1236248.0
2329,37980.epa.graduate_professional_degree,477486.0,489010.0,514967.0,519992.0,522940.0,540918.0,568371.0,587961.0,595239.0,614942.0,658781.0,660943.0
2330,37980.epa.some_college_and_associates_degree,903829.0,944121.0,978100.0,959744.0,991229.0,986710.0,990453.0,984162.0,1009039.0,996487.0,986684.0,1005020.0
2331,37980.epa.housing_units,2386069.0,2394512.0,2400742.0,2434185.0,2439915.0,2437382.0,2438273.0,2448985.0,2455550.0,2462218.0,2488108.0,2497446.0
2332,37980.epa.occupied_housing_units,2188173.0,2204131.0,2194101.0,2220711.0,2220655.0,2227140.0,2218312.0,2230807.0,2233752.0,2241237.0,2282935.0,2285651.0
2333,37980.epa.median_structure_age,57.0,57.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,54.0,55.0,54.0
2334,37980.epa.dwellings_under_4_units,1998705.0,1997629.0,1990411.0,2004871.0,2019058.0,2015796.0,2026815.0,2028833.0,2033501.0,2032083.0,2041465.0,2049859.0
2335,37980.epa.dwellings_5_to_19_units,180699.0,181417.0,185080.0,192921.0,182989.0,184658.0,186320.0,184414.0,184347.0,183262.0,192017.0,187253.0
2336,37980.epa.dwellings_20_to_49_units,60109.0,59847.0,56340.0,63834.0,66754.0,65846.0,64155.0,65064.0,66185.0,69685.0,72583.0,70060.0
2337,37980.epa.dwellings_50_or_more_units,115422.0,126303.0,133895.0,142461.0,137642.0,140371.0,130579.0,138153.0,140237.0,147175.0,150209.0,159805.0
2338,37980.epa.walked_to_work,99848.0,103623.0,103765.0,95624.0,101107.0,104988.0,110568.0,106406.0,111130.0,103543.0,105004.0,100938.0
2339,37980.epa.commuters_by_public_transportation,241502.0,258176.0,256987.0,260469.0,251285.0,257262.0,279507.0,276599.0,278910.0,268371.0,260963.0,291863.0
2340,37980.epa.commuters_by_car_truck_van,2259150.0,2295241.0,2258663.0,2229632.0,2210443.0,2228994.0,2249650.0,2305253.0,2327620.0,2332372.0,2342070.0,2363615.0
2341,37980.epa.commute_under_10_mins,521518.0,525047.0,504547.0,476576.0,481036.0,472644.0,471746.0,481053.0,467050.0,461185.0,443873.0,459271.0
2342,37980.epa.commute_10_29_mins,1215822.0,1243158.0,1249624.0,1208836.0,1199464.0,1213431.0,1229622.0,1239866.0,1231726.0,1219804.0,1209629.0,1220286.0
2343,37980.epa.commute_30_59_mins,1067918.0,1113182.0,1087320.0,1088191.0,1074274.0,1093839.0,1133186.0,1159344.0,1187915.0,1202493.0,1227798.0,1253414.0
2344,37980.epa.commute_over_60_mins,525950.0,541142.0,519072.0,542724.0,542840.0,529796.0,562286.0,593252.0,628824.0,639460.0,653750.0,667394.0
2345,37980.epa.income_per_capita,30283.0,31650.0,30974.0,30250.0,30675.0,31405.0,32400.0,33196.0,34414.0,35292.0,37235.0,38404.0
2346,37980.epa.gini_index,0.466,0.466,0.47,0.471,0.4723,0.4776,0.4846,0.4814,0.4788,0.484,0.4968,0.4862
2347,37980.epa.poverty,650016.0,651144.0,690216.0,741531.0,790325.0,787217.0,792981.0,791664.0,773078.0,763704.0,763660.0,731023.0
2348,37980.epa.rent_over_50_percent,161740.0,170118.0,175367.0,193977.0,206215.0,199128.0,205133.0,199329.0,194632.0,188075.0,188943.0,202480.0
2349,37980.epa.rent_25_to_50_percent,223437.0,229164.0,229691.0,235824.0,241457.0,245547.0,242645.0,252018.0,251984.0,250658.0,245383.0,251667.0
2350,37980.epa.rent_under_25_percent,145322.0,157985.0,144142.0,141739.0,140184.0,152984.0,153849.0,157267.0,166257.0,172822.0,174034.0,184710.0
2351,37980.epa.median_rent,734.0,760.0,773.0,796.0,807.0,824.0,848.0,870.0,888.0,919.0,928.0,971.0
2352,41180.epa.total_pop,2802282.0,2813373.0,2825769.0,2815168.0,2813680.0,2819381.0,2799609.0,2805856.0,2812313.0,2807954.0,2807216.0,2804724.0
2353,41180.epa.median_age,37.9,38.1,37.9,38.2,38.4,38.6,38.6,39.0,38.9,39.2,39.3,39.6
2354,41180.epa.nonfamily_households,364681.0,376521.0,374595.0,392721.0,380688.0,389765.0,379595.0,389797.0,394408.0,394056.0,405418.0,412896.0
2355,41180.epa.family_households,729767.0,732730.0,736952.0,719721.0,724578.0,718958.0,726057.0,706403.0,713895.0,719178.0,713929.0,724582.0
2356,41180.epa.high_school_including_ged,550439.0,519185.0,522522.0,538921.0,526484.0,524604.0,503701.0,516346.0,524169.0,500471.0,509921.0,500722.0
2357,41180.epa.graduate_professional_degree,192128.0,202191.0,220061.0,217027.0,224687.0,223866.0,235313.0,246593.0,247812.0,265428.0,274512.0,277938.0
2358,41180.epa.some_college_and_associates_degree,545414.0,592133.0,601055.0,575519.0,598460.0,601085.0,605954.0,607699.0,606553.0,616561.0,606400.0,619834.0
2359,41180.epa.housing_units,1222426.0,1229856.0,1235193.0,1236146.0,1239878.0,1240345.0,1229930.0,1236725.0,1241719.0,1246499.0,1256704.0,1262336.0
2360,41180.epa.occupied_housing_units,1094448.0,1109251.0,1111547.0,1112442.0,1105266.0,1108723.0,1105652.0,1096200.0,1108303.0,1113234.0,1119347.0,1137478.0
2361,41180.epa.median_structure_age,49.0,49.0,49.0,48.0,48.0,48.0,47.0,48.0,47.0,47.0,47.0,46.0
2362,41180.epa.dwellings_under_4_units,1021206.0,1029200.0,1022950.0,1018483.0,1035215.0,1030478.0,1023868.0,1030283.0,1036382.0,1036779.0,1049761.0,1046969.0
2363,41180.epa.dwellings_5_to_19_units,97393.0,97851.0,99828.0,101624.0,95152.0,95680.0,100775.0,102194.0,97380.0,106418.0,99092.0,103860.0
2364,41180.epa.dwellings_20_to_49_units,20559.0,20863.0,26811.0,24632.0,24293.0,25552.0,22894.0,23289.0,24115.0,22843.0,24158.0,23076.0
2365,41180.epa.dwellings_50_or_more_units,34767.0,34004.0,34388.0,40568.0,40246.0,40084.0,38819.0,37808.0,42981.0,40328.0,42483.0,45634.0
2366,41180.epa.walked_to_work,21229.0,23194.0,21795.0,25022.0,23808.0,22210.0,21195.0,23939.0,23252.0,22501.0,22286.0,25149.0
2367,41180.epa.commuters_by_public_transportation,35106.0,37647.0,33881.0,34322.0,31296.0,30478.0,38764.0,39007.0,35609.0,36286.0,32842.0,28485.0
2368,41180.epa.commuters_by_car_truck_van,1218645.0,1253058.0,1211761.0,1183910.0,1192566.0,1194762.0,1201416.0,1196861.0,1235881.0,1230851.0,1239345.0,1257217.0
2369,41180.epa.commute_under_10_mins,273283.0,274032.0,274359.0,274449.0,255341.0,256346.0,236086.0,245187.0,250880.0,246790.0,258300.0,260005.0
2370,41180.epa.commute_10_29_mins,663789.0,683236.0,659379.0,648713.0,664016.0,652651.0,668153.0,662984.0,679485.0,671743.0,661617.0,665124.0
2371,41180.epa.commute_30_59_mins,508042.0,520378.0,505836.0,483846.0,479577.0,497589.0,511719.0,505102.0,525535.0,522156.0,539204.0,558460.0
2372,41180.epa.commute_over_60_mins,136460.0,153720.0,131216.0,137500.0,136456.0,149404.0,134420.0,143188.0,151788.0,164116.0,147834.0,158766.0
2373,41180.epa.income_per_capita,27243.0,28302.0,27387.0,27242.0,28170.0,28327.0,29675.0,30293.0,31529.0,33160.0,33987.0,35569.0
2374,41180.epa.gini_index,0.449,0.449,0.452,0.454,0.4662,0.4611,0.4631,0.4645,0.4667,0.467,0.4634,0.4667
2375,41180.epa.poverty,300980.0,309733.0,347147.0,368646.0,377744.0,394288.0,352550.0,356662.0,337010.0,313434.0,319414.0,318344.0
2376,41180.epa.rent_over_50_percent,67688.0,67986.0,80389.0,78253.0,82755.0,82019.0,75031.0,72464.0,81258.0,74818.0,81951.0,79115.0
2377,41180.epa.rent_25_to_50_percent,99461.0,105674.0,107776.0,111969.0,107972.0,115181.0,114345.0,121282.0,119689.0,121024.0,118152.0,121417.0
2378,41180.epa.rent_under_25_percent,75010.0,76725.0,78808.0,77297.0,75452.0,76272.0,80071.0,85186.0,90796.0,95023.0,94420.0,97553.0
2379,41180.epa.median_rent,537.0,566.0,576.0,586.0,602.0,610.0,646.0,638.0,660.0,683.0,695.0,700.0
2380,41940.epa.total_pop,1803549.0,1819087.0,1839883.0,1843255.0,1865450.0,1894388.0,1919641.0,1952872.0,1976836.0,1978816.0,1998463.0,1999107.0
2381,41940.epa.median_age,36.5,36.9,35.7,36.2,36.3,36.6,36.7,36.9,37.2,37.0,37.1,37.1
2382,41940.epa.nonfamily_households,178344.0,180744.0,175676.0,178899.0,181355.0,176459.0,180511.0,180832.0,180963.0,179049.0,182459.0,186910.0
2383,41940.epa.family_households,419855.0,423976.0,428189.0,437938.0,441177.0,454390.0,456117.0,458469.0,470389.0,474247.0,468547.0,476960.0
